"date","account","payee","notes","category","amount"
"2024-11-26","Kreditkarte","","YEZALEL                    FRA SAINT AUBIN S          EUR             27,37      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","","-27,37"
"2024-11-26","Kreditkarte","","SumUp  *Minuscule maju     FRA LE HAVRE               EUR             62,00      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","","-62,00"
"2024-11-26","Kreditkarte","","SumUp  *elufee             FRA Saint aubin s          EUR             78,00      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","Bank Fees","-78,00"
"2024-11-26","Kreditkarte","","SumUp  *LE GUENNEC Ann     FRA Dieppe                 EUR             20,00      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","","-20,00"
"2024-11-26","Kreditkarte","","SumUp  *Savon D ICI        FRA Ecalles  Alix          EUR             30,00      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","","-30,00"
"2024-11-26","Kreditkarte","","LOUIS DE FORNACX           FRA PARIS 1                EUR            150,00      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","","-150,00"
"2024-11-26","Kreditkarte","","MOMENT                     FRA DIEPPE                 EUR             17,80      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","","-17,80"
"2024-11-26","Kreditkarte","","MONOPRIX                   FRA DIEPPE                 EUR             37,18      Umsatz vom 22.11.2024      MC Hauptkarte Basislastschrift","","-37,18"
"2024-11-25","Kreditkarte","","LA POMME STORE             FRA DIEPPE                 EUR             54,30      Umsatz vom 21.11.2024      MC Hauptkarte Basislastschrift","","-54,30"
"2024-11-25","Kreditkarte","","MONOPRIX                   FRA DIEPPE                 EUR             59,76      Umsatz vom 21.11.2024      MC Hauptkarte Basislastschrift","","-59,76"
"2024-11-25","Kreditkarte","","EURODIF                    FRA DIEPPE                 EUR             16,98      Umsatz vom 21.11.2024      MC Hauptkarte Basislastschrift","","-16,98"
"2024-11-25","Kreditkarte","","M G ATELIER 45             FRA DIEPPE                 EUR             39,00      Umsatz vom 21.11.2024      MC Hauptkarte Basislastschrift","","-39,00"
"2024-11-25","Kreditkarte","","AUCHAN DIEPPE              FRA DIEPPE                 EUR             69,91      Umsatz vom 21.11.2024      MC Hauptkarte Basislastschrift","","-69,91"
"2024-11-25","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             88,57      Umsatz vom 21.11.2024      MC Hauptkarte Basislastschrift","","-88,57"
"2024-11-25","Kreditkarte","","COMMUNE ETRETAT            FRA ETRETAT                EUR              4,50      Umsatz vom 20.11.2024      MC Hauptkarte Basislastschrift","","-4,50"
"2024-11-22","Kreditkarte","","BOULANGERIE MART           FRA FECAMP                 EUR              6,65      Umsatz vom 20.11.2024      MC Hauptkarte Basislastschrift","","-6,65"
"2024-11-21","Kreditkarte","","MAISON BOIVIN              FRA VARENGEVILLE           EUR              5,00      Umsatz vom 19.11.2024      MC Hauptkarte Basislastschrift","","-5,00"
"2024-11-20","Kreditkarte","","INTERMARCHE                FRA TOTES                  EUR             69,01      Umsatz vom 18.11.2024      MC Hauptkarte Basislastschrift","","-69,01"
"2024-11-20","Kreditkarte","","MAISON MARTINS             FRA TOTES                  EUR             14,10      Umsatz vom 18.11.2024      MC Hauptkarte Basislastschrift","","-14,10"
"2024-11-20","Kreditkarte","","momox AG                   DEU Berlin                 EUR              2,57      Umsatz vom 19.11.2024      MC Hauptkarte ?berweisungsgutschr.","","2,57"
"2024-11-19","Kreditkarte","","L HAUMEA                   FRA DIEPPE                 EUR             75,50      Umsatz vom 17.11.2024      MC Hauptkarte Basislastschrift","","-75,50"
"2024-11-19","Kreditkarte","","M G ATELIER 45             FRA DIEPPE                 EUR             25,00      Umsatz vom 17.11.2024      MC Hauptkarte Basislastschrift","","-25,00"
"2024-11-19","Kreditkarte","","INTERMARCHE                FRA TOTES                  EUR             45,47      Umsatz vom 17.11.2024      MC Hauptkarte Basislastschrift","","-45,47"
"2024-11-19","Kreditkarte","","INTERMARCHE                FRA TOTES                  EUR             65,57      Umsatz vom 17.11.2024      MC Hauptkarte Basislastschrift","","-65,57"
"2024-11-19","Kreditkarte","","PIZZA VILLAGE              FRA TOTES                  EUR             29,00      Umsatz vom 16.11.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-29,00"
"2024-11-19","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             17,72      Umsatz vom 15.11.2024      MC Hauptkarte Basislastschrift","Groceries","-17,72"
"2024-11-19","Kreditkarte","","METZGEREI ZORN             DEU PFORZHEIM              EUR             24,20      Umsatz vom 15.11.2024      MC Hauptkarte Basislastschrift","","-24,20"
"2024-11-19","Kreditkarte","","MTB TANKSTELLE             DEU Bad Liebenzel          EUR             26,01      Umsatz vom 15.11.2024      MC Hauptkarte Basislastschrift","Fuel","-26,01"
"2024-11-19","Kreditkarte","","OSIANDER 28 3              DEU Calw                   EUR             74,99      Umsatz vom 14.11.2024      MC Hauptkarte Basislastschrift","","-74,99"
"2024-11-19","Kreditkarte","","OSIANDER 28 3              DEU Calw                   EUR             38,95      Umsatz vom 15.11.2024      MC Hauptkarte Basislastschrift","","-38,95"
"2024-11-19","Kreditkarte","","SARL PATIN                 FRA VAL DE SCIE            EUR              6,55      Umsatz vom 17.11.2024      MC Hauptkarte Basislastschrift","","-6,55"
"2024-11-18","Kreditkarte","","OSIANDER 28 2              DEU Calw                   EUR             21,61      Umsatz vom 13.11.2024      MC Hauptkarte Basislastschrift","","-21,61"
"2024-11-14","Kreditkarte","","Etsy.com*IlkaSiebel        IRL Dublin 1               EUR             41,60      Umsatz vom 12.11.2024      MC Hauptkarte Basislastschrift","","-41,60"
"2024-11-13","Kreditkarte","","momox AG                   DEU Berlin                 EUR              4,47      Umsatz vom 12.11.2024      MC Hauptkarte Basislastschrift","","-4,47"
"2024-11-13","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             28,35      Umsatz vom 11.11.2024      MC Hauptkarte Basislastschrift","Groceries","-28,35"
"2024-11-13","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             56,39      Umsatz vom 11.11.2024      MC Hauptkarte Basislastschrift","Groceries","-56,39"
"2024-11-12","Kreditkarte","","IF IKEA 551 KARLSRUHE      DEU KARLSRUHE              EUR             11,35      Umsatz vom 09.11.2024      MC Hauptkarte Basislastschrift","","-11,35"
"2024-11-12","Kreditkarte","","HFB ECO IKEA 551 KARLS     DEU KARLSRUHE              EUR             30,00      Umsatz vom 09.11.2024      MC Hauptkarte Basislastschrift","","-30,00"
"2024-11-12","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             14,54      Umsatz vom 09.11.2024      MC Hauptkarte Basislastschrift","Groceries","-14,54"
"2024-11-12","Kreditkarte","","Christoph-Apotheke         DEU Pforzheim              EUR             22,45      Umsatz vom 08.11.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-22,45"
"2024-11-12","Kreditkarte","","B ckerei Raisch            DEU Bad Wildbad            EUR             20,65      Umsatz vom 08.11.2024      MC Hauptkarte Basislastschrift","","-20,65"
"2024-11-12","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             90,00      Umsatz vom 07.11.2024      MC Hauptkarte Basislastschrift","Fuel","-90,00"
"2024-11-12","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             50,67      Umsatz vom 07.11.2024      MC Hauptkarte Basislastschrift","Fuel","-50,67"
"2024-11-08","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR            113,28      Umsatz vom 06.11.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-113,28"
"2024-11-07","Kreditkarte","","OSIANDER 28 2              DEU Calw                   EUR             38,10      Umsatz vom 04.11.2024      MC Hauptkarte Basislastschrift","","-38,10"
"2024-11-06","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             44,99      Umsatz vom 04.11.2024      MC Hauptkarte Basislastschrift","","-44,99"
"2024-11-05","Kreditkarte","","REWE Pforzheim/Bro         DEU Pforzheim              EUR             17,09      Umsatz vom 02.11.2024      MC Hauptkarte Basislastschrift","Groceries","-17,09"
"2024-11-05","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             11,20      Umsatz vom 02.11.2024      MC Hauptkarte Basislastschrift","","-11,20"
"2024-11-05","Kreditkarte","","KAUFLAND PFORZHEIM 863     DEU PFORZHEIM              EUR             87,98      Umsatz vom 02.11.2024      MC Hauptkarte Basislastschrift","Groceries","-87,98"
"2024-11-04","Kreditkarte","","Abrechnung vom 31.10.2024  MC Hauptkarte ?berweisungsgutschr.","","2246,46"
"2024-10-30","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             74,83      Umsatz vom 28.10.2024      MC Hauptkarte Basislastschrift","Groceries","-74,83"
"2024-10-30","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             15,47      Umsatz vom 28.10.2024      MC Hauptkarte Basislastschrift","Groceries","-15,47"
"2024-10-30","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 28.10.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-10-29","Kreditkarte","","B ckerei Heitzmann Gmb     DEU Kippenheim             EUR             11,30      Umsatz vom 27.10.2024      MC Hauptkarte Basislastschrift","","-11,30"
"2024-10-29","Kreditkarte","","Das Bluemchen              DEU Freiburg im B          EUR             98,21      Umsatz vom 26.10.2024      MC Hauptkarte Basislastschrift","","-98,21"
"2024-10-29","Kreditkarte","","Betriebsges. Karlsbau      DEU Freiburg im B          EUR              5,50      Umsatz vom 26.10.2024      MC Hauptkarte Basislastschrift","","-5,50"
"2024-10-29","Kreditkarte","","GALERIA FREIBURG           DEU FREIBURG               EUR             59,89      Umsatz vom 26.10.2024      MC Hauptkarte Basislastschrift","","-59,89"
"2024-10-29","Kreditkarte","","Manufactum Freiburg        DEU Freiburg               EUR             49,70      Umsatz vom 26.10.2024      MC Hauptkarte Basislastschrift","","-49,70"
"2024-10-29","Kreditkarte","","TeeGeschwendner Freibu     DEU Freiburg               EUR             67,71      Umsatz vom 26.10.2024      MC Hauptkarte Basislastschrift","","-67,71"
"2024-10-29","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             55,15      Umsatz vom 25.10.2024      MC Hauptkarte Basislastschrift","Fuel","-55,15"
"2024-10-25","Kreditkarte","","GITES DE FRANCE            FRA MONT ST AIGNA          EUR            349,00      Umsatz vom 22.10.2024      MC Hauptkarte Basislastschrift","","-349,00"
"2024-10-24","Kreditkarte","","BOOKING.COM                NLD AMSTERDAM              EUR            119,34      Umsatz vom 22.10.2024      MC Hauptkarte Basislastschrift","","-119,34"
"2024-10-23","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 20.10.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-10-22","Kreditkarte","","B ckerei Raisch            DEU Engelsbrand            EUR             23,18      Umsatz vom 18.10.2024      MC Hauptkarte Basislastschrift","","-23,18"
"2024-10-22","Kreditkarte","","EDEKA Fedele               DEU Engelsbrand            EUR             21,32      Umsatz vom 18.10.2024      MC Hauptkarte Basislastschrift","Groceries","-21,32"
"2024-10-22","Kreditkarte","","Parkhaus Kaufland          DEU Calw                   EUR              5,00      Umsatz vom 18.10.2024      MC Hauptkarte Basislastschrift","Groceries","-5,00"
"2024-10-22","Kreditkarte","","Rossmann 3745              DEU Engelsbrand            EUR             10,48      Umsatz vom 18.10.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-10,48"
"2024-10-18","Kreditkarte","","Parkhaus Kaufland          DEU Calw                   EUR              6,00      Umsatz vom 16.10.2024      MC Hauptkarte Basislastschrift","Groceries","-6,00"
"2024-10-16","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             46,41      Umsatz vom 14.10.2024      MC Hauptkarte Basislastschrift","Groceries","-46,41"
"2024-10-16","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR            128,45      Umsatz vom 14.10.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-128,45"
"2024-10-16","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 13.10.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-10-15","Kreditkarte","","OSIANDER 28 2              DEU Calw                   EUR             41,26      Umsatz vom 12.10.2024      MC Hauptkarte Basislastschrift","","-41,26"
"2024-10-11","Kreditkarte","","AMZN Mktp DE*TO5RK7I14     LUX 800-279-6620           EUR            127,15      Umsatz vom 09.10.2024      MC Hauptkarte Basislastschrift","","-127,15"
"2024-10-11","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             63,00      Umsatz vom 08.10.2024      MC Hauptkarte Basislastschrift","Fuel","-63,00"
"2024-10-11","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             55,15      Umsatz vom 08.10.2024      MC Hauptkarte Basislastschrift","Fuel","-55,15"
"2024-10-10","Kreditkarte","","C&A Haus 2143              DEU Calw                   EUR             25,99      Umsatz vom 08.10.2024      MC Hauptkarte Basislastschrift","Online Shopping","-25,99"
"2024-10-10","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              6,35      Umsatz vom 08.10.2024      MC Hauptkarte Basislastschrift","","-6,35"
"2024-10-10","Kreditkarte","","Amazon.de*TO0FB6IW4        LUX AMAZON.DE              EUR             12,98      Umsatz vom 08.10.2024      MC Hauptkarte Basislastschrift","Online Shopping","-12,98"
"2024-10-09","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 06.10.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-10-08","Kreditkarte","","Restaurant Lamm            DEU Bretten                EUR            133,00      Umsatz vom 05.10.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-133,00"
"2024-10-08","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             11,20      Umsatz vom 05.10.2024      MC Hauptkarte Basislastschrift","Groceries","-11,20"
"2024-10-08","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             10,99      Umsatz vom 05.10.2024      MC Hauptkarte Basislastschrift","Groceries","-10,99"
"2024-10-08","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             27,17      Umsatz vom 05.10.2024      MC Hauptkarte Basislastschrift","Groceries","-27,17"
"2024-10-07","Kreditkarte","","LIDL 3336                  FRA WISSEMBOURG            EUR             62,27      Umsatz vom 03.10.2024      MC Hauptkarte Basislastschrift","Groceries","-62,27"
"2024-10-07","Kreditkarte","","LA COURONNE                FRA WISSEMBOURG            EUR             26,10      Umsatz vom 03.10.2024      MC Hauptkarte Basislastschrift","","-26,10"
"2024-10-07","Kreditkarte","","O BON SAVON                FRA WISSEMBOURG            EUR             47,50      Umsatz vom 03.10.2024      MC Hauptkarte Basislastschrift","","-47,50"
"2024-10-07","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             48,76      Umsatz vom 02.10.2024      MC Hauptkarte Basislastschrift","Groceries","-48,76"
"2024-10-04","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 30.09.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-10-02","Kreditkarte","","Jahresbeitrag              Umsatz vom 01.10.2024      MC Hauptkarte Basislastschrift","","-72,00"
"2024-10-01","Kreditkarte","","Abrechnung vom 30.09.2024  MC Hauptkarte ?berweisungsgutschr.","","2213,25"
"2024-10-01","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             10,70      Umsatz vom 28.09.2024      MC Hauptkarte Basislastschrift","","-10,70"
"2024-10-01","Kreditkarte","","AMZN Mktp DE*TA5724C94     LUX 800-279-6620           EUR             24,49      Umsatz vom 27.09.2024      MC Hauptkarte Basislastschrift","","-24,49"
"2024-09-27","Kreditkarte","","PAYPAL *lasz               DEU 35314369001            EUR             70,00      Umsatz vom 24.09.2024      MC Hauptkarte Basislastschrift","","-70,00"
"2024-09-27","Kreditkarte","","PAYPAL *ABOUTYOUSEC        DEU 35314369001            EUR             67,91      Umsatz vom 23.09.2024      MC Hauptkarte Basislastschrift","","-67,91"
"2024-09-25","Kreditkarte","","Parkhaus Kaufland          DEU Calw                   EUR              1,50      Umsatz vom 23.09.2024      MC Hauptkarte Basislastschrift","Groceries","-1,50"
"2024-09-25","Kreditkarte","","TANKSTELLE HAUFF           DEU ENGELSBRAND            EUR             34,47      Umsatz vom 22.09.2024      MC Hauptkarte Basislastschrift","Fuel","-34,47"
"2024-09-25","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 22.09.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-09-25","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              9,20      Umsatz vom 21.09.2024      MC Hauptkarte Basislastschrift","","-9,20"
"2024-09-24","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             20,21      Umsatz vom 21.09.2024      MC Hauptkarte Basislastschrift","Groceries","-20,21"
"2024-09-24","Kreditkarte","","OSIANDER 28 2              DEU Calw                   EUR             15,39      Umsatz vom 20.09.2024      MC Hauptkarte Basislastschrift","","-15,39"
"2024-09-20","Kreditkarte","","B ckerei Raisch            DEU Engelsbrand            EUR             12,25      Umsatz vom 18.09.2024      MC Hauptkarte Basislastschrift","","-12,25"
"2024-09-18","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             42,13      Umsatz vom 15.09.2024      MC Hauptkarte Basislastschrift","","-42,13"
"2024-09-17","Kreditkarte","","EFA-LEY-Autowaschpark      DEU Pforzheim              EUR             50,00      Umsatz vom 14.09.2024      MC Hauptkarte Basislastschrift","","-50,00"
"2024-09-17","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR              5,90      Umsatz vom 14.09.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-5,90"
"2024-09-17","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             42,18      Umsatz vom 14.09.2024      MC Hauptkarte Basislastschrift","Groceries","-42,18"
"2024-09-17","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             21,20      Umsatz vom 14.09.2024      MC Hauptkarte Basislastschrift","","-21,20"
"2024-09-17","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             27,90      Umsatz vom 14.09.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-27,90"
"2024-09-17","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             90,96      Umsatz vom 14.09.2024      MC Hauptkarte Basislastschrift","Groceries","-90,96"
"2024-09-17","Kreditkarte","","EFA-LEY-Autowaschpark      DEU Pforzheim              EUR             23,00      Umsatz vom 13.09.2024      MC Hauptkarte Basislastschrift","","-23,00"
"2024-09-17","Kreditkarte","","UZR*T RK FUSS-VITAL-CE     DEU Freudenstadt           EUR            159,90      Umsatz vom 13.09.2024      MC Hauptkarte Basislastschrift","","-159,90"
"2024-09-17","Kreditkarte","","Alfred Rentschler          DEU Schoemberg             EUR             35,47      Umsatz vom 13.09.2024      MC Hauptkarte Basislastschrift","Housing","-35,47"
"2024-09-17","Kreditkarte","","LE TIGRE                   FRA HAGUENAU               EUR             42,40      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-42,40"
"2024-09-16","Kreditkarte","","LE CLOS DE MUTIGNY         FRA LA CHAUSSEE S          EUR            207,20      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-207,20"
"2024-09-16","Kreditkarte","","VILLE DE HAGUENAU          FRA HAGUENAU               EUR              2,00      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-2,00"
"2024-09-16","Kreditkarte","","PARISEMH                   FRA VERDUN                 EUR             25,30      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-25,30"
"2024-09-16","Kreditkarte","","RED FISH                   FRA CHALONS EN CH          EUR              6,00      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-6,00"
"2024-09-16","Kreditkarte","","COMMUNE DE CHALONS EN      FRA CHALONS EN CH          EUR              0,40      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-0,40"
"2024-09-16","Kreditkarte","","CARREFOUR CHALON           FRA CHALONS EN CH          EUR             14,96      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-14,96"
"2024-09-16","Kreditkarte","","CARREFOUR DAC VL           FRA CHALONS EN CH          EUR             56,86      Umsatz vom 12.09.2024      MC Hauptkarte Basislastschrift","","-56,86"
"2024-09-13","Kreditkarte","","PETRO OUEST                FRA ST ETIENNE DE          EUR             42,55      Umsatz vom 11.09.2024      MC Hauptkarte Basislastschrift","","-42,55"
"2024-09-13","Kreditkarte","","O DIVINE SAVEUR            FRA ST HILAIRE DE          EUR              7,60      Umsatz vom 11.09.2024      MC Hauptkarte Basislastschrift","","-7,60"
"2024-09-12","Kreditkarte","","O.P'TIT BATEAU             FRA ST HILAIRE DE          EUR             35,30      Umsatz vom 10.09.2024      MC Hauptkarte Basislastschrift","","-35,30"
"2024-09-12","Kreditkarte","","MAISON DEMOMPION           FRA ST GILLES CRO          EUR             55,43      Umsatz vom 10.09.2024      MC Hauptkarte Basislastschrift","","-55,43"
"2024-09-12","Kreditkarte","","COTE MER                   FRA SAINT GILLES           EUR             41,00      Umsatz vom 10.09.2024      MC Hauptkarte Basislastschrift","","-41,00"
"2024-09-12","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 09.09.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-09-11","Kreditkarte","","SA HYPER U                 FRA SAINT HILAIRE          EUR             86,03      Umsatz vom 09.09.2024      MC Hauptkarte Basislastschrift","","-86,03"
"2024-09-11","Kreditkarte","","O DIVINE SAVEUR            FRA ST HILAIRE DE          EUR              6,50      Umsatz vom 09.09.2024      MC Hauptkarte Basislastschrift","","-6,50"
"2024-09-11","Kreditkarte","","LA POSTE 852220            FRA ST GILLES CR           EUR              9,80      Umsatz vom 09.09.2024      MC Hauptkarte Basislastschrift","","-9,80"
"2024-09-10","Kreditkarte","","OT INTERCOMMUNAL           FRA GIVRAND                EUR              8,70      Umsatz vom 07.09.2024      MC Hauptkarte Basislastschrift","","-8,70"
"2024-09-10","Kreditkarte","","MAMIE SARDINE              FRA ST GILLES CRO          EUR             28,50      Umsatz vom 07.09.2024      MC Hauptkarte Basislastschrift","","-28,50"
"2024-09-10","Kreditkarte","","LIDL 1114                  FRA SAINT GILLES           EUR              9,78      Umsatz vom 05.09.2024      MC Hauptkarte Basislastschrift","Groceries","-9,78"
"2024-09-09","Kreditkarte","","BRETON                     FRA SAINT HILAIRE          EUR             22,40      Umsatz vom 05.09.2024      MC Hauptkarte Basislastschrift","","-22,40"
"2024-09-09","Kreditkarte","","INDIGO 850003              FRA LES SABLES D'          EUR              8,00      Umsatz vom 04.09.2024      MC Hauptkarte Basislastschrift","","-8,00"
"2024-09-09","Kreditkarte","","BEAUCE BRETAGNE            FRA LES SABLES D'          EUR            111,63      Umsatz vom 04.09.2024      MC Hauptkarte Basislastschrift","","-111,63"
"2024-09-09","Kreditkarte","","SEL DE VIE                 FRA LE FENOUILLER          EUR              7,30      Umsatz vom 05.09.2024      MC Hauptkarte Basislastschrift","","-7,30"
"2024-09-09","Kreditkarte","","LIDL 1114                  FRA SAINT GILLES           EUR             54,96      Umsatz vom 05.09.2024      MC Hauptkarte Basislastschrift","Groceries","-54,96"
"2024-09-09","Kreditkarte","","COMMUNE ST GILLES CX D     FRA SAINT GILLES           EUR              1,50      Umsatz vom 05.09.2024      MC Hauptkarte Basislastschrift","","-1,50"
"2024-09-09","Kreditkarte","","MAISON DEMOMPION           FRA ST GILLES CRO          EUR             19,50      Umsatz vom 05.09.2024      MC Hauptkarte Basislastschrift","","-19,50"
"2024-09-09","Kreditkarte","","AVERTIS                    FRA ST HILAIRE DE          EUR              6,99      Umsatz vom 05.09.2024      MC Hauptkarte Basislastschrift","","-6,99"
"2024-09-09","Kreditkarte","","LIDL 1114                  FRA SAINT GILLES           EUR             19,80      Umsatz vom 05.09.2024      MC Hauptkarte ?berweisungsgutschr.","Groceries","19,80"
"2024-09-09","Kreditkarte","","LIDL 1114                  FRA SAINT GILLES           EUR             13,12      Umsatz vom 05.09.2024      MC Hauptkarte ?berweisungsgutschr.","Groceries","13,12"
"2024-09-06","Kreditkarte","","LIDL 1114                  FRA SAINT GILLES           EUR             30,89      Umsatz vom 04.09.2024      MC Hauptkarte Basislastschrift","Groceries","-30,89"
"2024-09-06","Kreditkarte","","COMPTOIR DES OLI           FRA LES SABLES D           EUR             16,94      Umsatz vom 04.09.2024      MC Hauptkarte Basislastschrift","","-16,94"
"2024-09-05","Kreditkarte","","DELICES NOIRMOU            FRA LA BARRE DE M          EUR             38,45      Umsatz vom 03.09.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-38,45"
"2024-09-05","Kreditkarte","","BOULANGERIE                FRA NOIRMOUTIER E          EUR              5,90      Umsatz vom 03.09.2024      MC Hauptkarte Basislastschrift","","-5,90"
"2024-09-05","Kreditkarte","","LE RAFIO                   FRA NOIRMOUTIER E          EUR             52,00      Umsatz vom 03.09.2024      MC Hauptkarte Basislastschrift","","-52,00"
"2024-09-05","Kreditkarte","","CNE DE NOIRMOUTIER EN      FRA NOIRMOUTIER E          EUR              3,10      Umsatz vom 03.09.2024      MC Hauptkarte Basislastschrift","","-3,10"
"2024-09-05","Kreditkarte","","DECATHLON CHALLA           FRA CHALLANS               EUR             15,00      Umsatz vom 02.09.2024      MC Hauptkarte Basislastschrift","","-15,00"
"2024-09-04","Kreditkarte","","CASA CHALLANS 01           FRA CHALLANS               EUR              7,12      Umsatz vom 02.09.2024      MC Hauptkarte Basislastschrift","","-7,12"
"2024-09-04","Kreditkarte","","PETRO OUEST                FRA ST ETIENNE DE          EUR             37,29      Umsatz vom 01.09.2024      MC Hauptkarte Basislastschrift","","-37,29"
"2024-09-03","Kreditkarte","","LA CREPERIE                FRA ST GILLES CRO          EUR             70,00      Umsatz vom 31.08.2024      MC Hauptkarte Basislastschrift","","-70,00"
"2024-09-03","Kreditkarte","","GRAIN DE SEL               FRA ST HILAIRE DE          EUR             12,44      Umsatz vom 31.08.2024      MC Hauptkarte Basislastschrift","","-12,44"
"2024-09-03","Kreditkarte","","MAISON DEMOMPION           FRA ST GILLES CRO          EUR              9,30      Umsatz vom 31.08.2024      MC Hauptkarte Basislastschrift","","-9,30"
"2024-09-03","Kreditkarte","","LES OISEAUX VOY            FRA ST GILLES CRO          EUR             15,10      Umsatz vom 31.08.2024      MC Hauptkarte Basislastschrift","","-15,10"
"2024-09-03","Kreditkarte","","BAGUETTE GIRASE            FRA SAINT GILLES           EUR             13,80      Umsatz vom 31.08.2024      MC Hauptkarte Basislastschrift","","-13,80"
"2024-09-03","Kreditkarte","","VIVIERS DE VENDE           FRA ST GILLES CRO          EUR              7,34      Umsatz vom 30.08.2024      MC Hauptkarte Basislastschrift","","-7,34"
"2024-09-03","Kreditkarte","","LIDL 1114                  FRA SAINT GILLES           EUR             90,17      Umsatz vom 30.08.2024      MC Hauptkarte Basislastschrift","Groceries","-90,17"
"2024-09-03","Kreditkarte","","LA FABRIK                  FRA SAINT GILLES           EUR              4,60      Umsatz vom 30.08.2024      MC Hauptkarte Basislastschrift","","-4,60"
